Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [€/MWh],Marginal emission factor [kg CO2eq/kWh]
2021-04-01 13:45:00,2021-04-01 14:00:00,-90.36232793491523,92.54737883333337,0.037450000000000004,0.0
2021-04-01 14:00:00,2021-04-01 14:15:00,-89.35525706894013,116.75477183333336,0.03426,0.0
2021-04-01 14:15:00,2021-04-01 14:30:00,-73.9609888659143,95.834963,0.03426,0.0
2021-04-01 14:30:00,2021-04-01 14:45:00,-78.61068169757178,105.31412783333327,0.03426,0.0
2021-04-01 14:45:00,2021-04-01 15:00:00,-81.73179328311501,71.48374100000001,0.03426,0.0
2021-04-01 15:00:00,2021-04-01 15:15:00,-74.9127378951437,96.58872549999998,0.038509999999999996,0.0
2021-04-01 15:15:00,2021-04-01 15:30:00,-75.95770635118657,104.08362633333337,0.038509999999999996,0.0
2021-04-01 15:30:00,2021-04-01 15:45:00,-72.60832702907771,99.86987733333336,0.038509999999999996,0.0
2021-04-01 15:45:00,2021-04-01 16:00:00,-75.48218771811041,101.27389900000003,0.038509999999999996,0.0
2021-04-01 16:00:00,2021-04-01 16:15:00,-73.4024107628883,97.93381466666666,0.04297,0.0
2021-04-01 16:15:00,2021-04-01 16:30:00,-64.53623487497623,91.3870631666667,0.04297,0.0
2021-04-01 16:30:00,2021-04-01 16:45:00,-57.4122263860951,93.241515,0.04297,0.0
2021-04-01 16:45:00,2021-04-01 17:00:00,-58.59497372917574,91.15009933333334,0.04297,0.0
2021-04-01 17:00:00,2021-04-01 17:15:00,-51.11014205054552,88.65032816666668,0.049350000000000005,0.0
2021-04-01 17:15:00,2021-04-01 17:30:00,-44.35274563356999,44.55711066666668,0.049350000000000005,0.0
2021-04-01 17:30:00,2021-04-01 17:45:00,-39.13809821503353,78.26690566666666,0.049350000000000005,0.0
2021-04-01 17:45:00,2021-04-01 18:00:00,-38.8281520965396,78.53622533333332,0.049350000000000005,0.0
2021-04-01 18:00:00,2021-04-01 18:15:00,-43.19442139586788,70.24223083333335,0.05719,0.0
2021-04-01 18:15:00,2021-04-01 18:30:00,-34.21931823455057,56.10099333333334,0.05719,0.0
2021-04-01 18:30:00,2021-04-01 18:45:00,-25.121508190030504,61.125940666666665,0.05719,0.0
2021-04-01 18:45:00,2021-04-01 19:00:00,-28.248578148445176,55.328524666666674,0.05719,0.0
2021-04-01 19:00:00,2021-04-01 19:15:00,-16.317075279521447,46.41577616666664,0.06358,0.0
2021-04-01 19:15:00,2021-04-01 19:30:00,-5.11119085440012,34.6262065,0.06358,0.0
2021-04-01 19:30:00,2021-04-01 19:45:00,12.649402433033563,23.589176499999997,0.06358,0.0
2021-04-01 19:45:00,2021-04-01 20:00:00,32.516255191984705,5.5885148333333365,0.06358,0.0
