Year,MonthNo,Day,Hour,Minute,Property (groups),SumPower
2021,2,19,23,30,"PV",0
2021,2,19,23,45,"PV",0
2021,2,20,0,0,"PV",0
2021,2,20,0,15,"PV",0
2021,2,20,0,30,"PV",0
2021,2,20,0,45,"PV",0
2021,2,20,1,0,"PV",0
2021,2,20,1,15,"PV",0
2021,2,20,1,30,"PV",0
2021,2,20,1,45,"PV",0
2021,2,20,2,0,"PV",0
2021,2,20,2,15,"PV",0
2021,2,20,2,30,"PV",0
2021,2,20,2,45,"PV",0
2021,2,20,3,0,"PV",0
2021,2,20,3,15,"PV",0
2021,2,20,3,30,"PV",0
2021,2,20,3,45,"PV",0
2021,2,20,4,0,"PV",0
2021,2,20,4,15,"PV",0
2021,2,20,4,30,"PV",0
2021,2,20,4,45,"PV",0
2021,2,20,5,0,"PV",0
2021,2,20,5,15,"PV",0
2021,2,20,5,30,"PV",0
2021,2,20,5,45,"PV",0
2021,2,20,6,0,"PV",0
2021,2,20,6,15,"PV",0
2021,2,20,6,30,"PV",0
2021,2,20,6,45,"PV",0
2021,2,20,7,0,"PV",0
2021,2,20,7,15,"PV",0
2021,2,20,7,30,"PV",0
2021,2,20,7,45,"PV",0
2021,2,20,8,0,"PV",313.067
2021,2,20,8,15,"PV",3748.9075
2021,2,20,8,30,"PV",14692.437333333331
2021,2,20,8,45,"PV",23994.45883333333
2021,2,20,9,0,"PV",21617.10833333333
2021,2,20,9,15,"PV",30949.400999999991
2021,2,20,9,30,"PV",37629.895833333328
2021,2,20,9,45,"PV",42299.157833333331
2021,2,20,10,0,"PV",49204.027666666676
2021,2,20,10,15,"PV",55293.604833333346
2021,2,20,10,30,"PV",48796.343250000013
2021,2,20,10,45,"PV",60495.580833333341
2021,2,20,11,0,"PV",55837.454000000005
2021,2,20,11,15,"PV",66699.238666666657
2021,2,20,11,30,"PV",62896.43933333335
2021,2,20,11,45,"PV",53826.156666666669
2021,2,20,12,0,"PV",60153.583666666673
2021,2,20,12,15,"PV",52003.94575
2021,2,20,12,30,"PV",55890.790166666658
2021,2,20,12,45,"PV",60705.356277777777
2021,2,20,13,0,"PV",54022.374833333335
2021,2,20,13,15,"PV",49180.213166666668
2021,2,20,13,30,"PV",56259.850000000006
2021,2,20,13,45,"PV",46634.895333333319
2021,2,20,14,0,"PV",47923.621666666659
2021,2,20,14,15,"PV",41672.558833333329
2021,2,20,14,30,"PV",30500.871999999996
2021,2,20,14,45,"PV",34078.111083333322
2021,2,20,15,0,"PV",25631.457999999995
2021,2,20,15,15,"PV",30441.940499999997
2021,2,20,15,30,"PV",26156.147
2021,2,20,15,45,"PV",25284.366833333341
2021,2,20,16,0,"PV",21916.538916666661
2021,2,20,16,15,"PV",17459.771666666664
2021,2,20,16,30,"PV",12188.758583333334
2021,2,20,16,45,"PV",7673.0193333333318
2021,2,20,17,0,"PV",6170.3444999999974
2021,2,20,17,15,"PV",5492.7774999999983
2021,2,20,17,30,"PV",1332.3664166666667
2021,2,20,17,45,"PV",86.739499999999992
2021,2,20,18,0,"PV",0
2021,2,20,18,15,"PV",0
2021,2,20,18,30,"PV",0
2021,2,20,18,45,"PV",0
2021,2,20,19,0,"PV",0
2021,2,20,19,15,"PV",0
2021,2,20,19,30,"PV",0
2021,2,20,19,45,"PV",0
2021,2,20,20,0,"PV",0
2021,2,20,20,15,"PV",0
2021,2,20,20,30,"PV",0
2021,2,20,20,45,"PV",0
2021,2,20,21,0,"PV",0
2021,2,20,21,15,"PV",0
2021,2,20,21,30,"PV",0
2021,2,20,21,45,"PV",0
2021,2,20,22,0,"PV",0
2021,2,20,22,15,"PV",0
2021,2,20,22,30,"PV",0
2021,2,20,22,45,"PV",0
2021,2,20,23,0,"PV",0
2021,2,20,23,15,"PV",0
2021,2,20,23,30,"PV",0
2021,2,20,23,45,"PV",0
2021,2,21,0,0,"PV",0
2021,2,21,0,15,"PV",0
2021,2,21,0,30,"PV",0
2021,2,21,0,45,"PV",0
2021,2,21,1,0,"PV",0
2021,2,21,1,15,"PV",0
2021,2,21,1,30,"PV",0
2021,2,21,1,45,"PV",0
2021,2,21,2,0,"PV",0
2021,2,21,2,15,"PV",0
2021,2,21,2,30,"PV",0
2021,2,21,2,45,"PV",0
2021,2,21,3,0,"PV",0
2021,2,21,3,15,"PV",0
2021,2,21,3,30,"PV",0
2021,2,21,3,45,"PV",0
2021,2,21,4,0,"PV",0
2021,2,21,4,15,"PV",0
2021,2,21,4,30,"PV",0
2021,2,21,4,45,"PV",0
2021,2,21,5,0,"PV",0
2021,2,21,5,15,"PV",0
2021,2,21,5,30,"PV",0
2021,2,21,5,45,"PV",0
2021,2,21,6,0,"PV",0
2021,2,21,6,15,"PV",0
2021,2,21,6,30,"PV",0
2021,2,21,6,45,"PV",0
2021,2,21,7,0,"PV",0
2021,2,21,7,15,"PV",0
2021,2,21,7,30,"PV",19.907166666666669
2021,2,21,7,45,"PV",1599.21
2021,2,21,8,0,"PV",8770.85383333333
2021,2,21,8,15,"PV",10633.038
2021,2,21,8,30,"PV",11618.380000000001
2021,2,21,8,45,"PV",11661.879833333338
2021,2,21,9,0,"PV",25277.926833333338
2021,2,21,9,15,"PV",35271.559749999993
2021,2,21,9,30,"PV",31124.125333333326
2021,2,21,9,45,"PV",37668.875833333339
2021,2,21,10,0,"PV",43039.83116666667
2021,2,21,10,15,"PV",66562.99016666667
2021,2,21,10,30,"PV",69789.421
2021,2,21,10,45,"PV",70284.957749999987
2021,2,21,11,0,"PV",58338.057666666668
2021,2,21,11,15,"PV",55218.738166666662
2021,2,21,11,30,"PV",63151.56183333334
2021,2,21,11,45,"PV",67587.45150000001
2021,2,21,12,0,"PV",69176.094166666677
2021,2,21,12,15,"PV",60339.437166666663
2021,2,21,12,30,"PV",67687.112000000008
2021,2,21,12,45,"PV",54273.14899999999
2021,2,21,13,0,"PV",64776.73133333333
2021,2,21,13,15,"PV",62097.930499999995
2021,2,21,13,30,"PV",60076.878166666669
2021,2,21,13,45,"PV",54381.773166666666
2021,2,21,14,0,"PV",54317.306499999992
2021,2,21,14,15,"PV",42395.319083333336
2021,2,21,14,30,"PV",43048.981833333331
2021,2,21,14,45,"PV",40171.759499999993
2021,2,21,15,0,"PV",35745.143999999993
2021,2,21,15,15,"PV",31042.511666666665
2021,2,21,15,30,"PV",26248.18516666667
2021,2,21,15,45,"PV",23092.004166666658
2021,2,21,16,0,"PV",20722.628
2021,2,21,16,15,"PV",17531.322477777772
2021,2,21,16,30,"PV",17182.349000000006
2021,2,21,16,45,"PV",15129.902999999998
2021,2,21,17,0,"PV",12717.407666666664
2021,2,21,17,15,"PV",9038.7743333333347
2021,2,21,17,30,"PV",2680.005916666667
2021,2,21,17,45,"PV",33.9525
2021,2,21,18,0,"PV",0
2021,2,21,18,15,"PV",0
2021,2,21,18,30,"PV",0
2021,2,21,18,45,"PV",0
2021,2,21,19,0,"PV",0
2021,2,21,19,15,"PV",0
2021,2,21,19,30,"PV",0
2021,2,21,19,45,"PV",0
2021,2,21,20,0,"PV",0
2021,2,21,20,15,"PV",0
2021,2,21,20,30,"PV",0
2021,2,21,20,45,"PV",0
2021,2,21,21,0,"PV",0
2021,2,21,21,15,"PV",0
2021,2,21,21,30,"PV",0
2021,2,21,21,45,"PV",0
2021,2,21,22,0,"PV",0
2021,2,21,22,15,"PV",0
2021,2,21,22,30,"PV",0
2021,2,21,22,45,"PV",0
2021,2,21,23,0,"PV",0
2021,2,21,23,15,"PV",0
2021,2,21,23,30,"PV",0
2021,2,21,23,45,"PV",0
2021,2,22,0,0,"PV",0
2021,2,22,0,15,"PV",0
2021,2,22,0,30,"PV",0
2021,2,22,0,45,"PV",0
2021,2,22,1,0,"PV",0
2021,2,22,1,15,"PV",0
2021,2,22,1,30,"PV",0
2021,2,22,1,45,"PV",0
2021,2,22,2,0,"PV",0
2021,2,22,2,15,"PV",0
2021,2,22,2,30,"PV",0
2021,2,22,2,45,"PV",0
2021,2,22,3,0,"PV",0
2021,2,22,3,15,"PV",0
2021,2,22,3,30,"PV",0
2021,2,22,3,45,"PV",0
2021,2,22,4,0,"PV",0
2021,2,22,4,15,"PV",0
2021,2,22,4,30,"PV",0
2021,2,22,4,45,"PV",0
2021,2,22,5,0,"PV",0
2021,2,22,5,15,"PV",0
2021,2,22,5,30,"PV",0
2021,2,22,5,45,"PV",0
2021,2,22,6,0,"PV",0
2021,2,22,6,15,"PV",0
2021,2,22,6,30,"PV",0
2021,2,22,6,45,"PV",0
2021,2,22,7,0,"PV",0
2021,2,22,7,15,"PV",0
2021,2,22,7,30,"PV",0
2021,2,22,7,45,"PV",182.11683333333335
2021,2,22,8,0,"PV",3821.547583333333
2021,2,22,8,15,"PV",7715.9543333333331
2021,2,22,8,30,"PV",10859.601666666667
2021,2,22,8,45,"PV",14711.661333333332
2021,2,22,9,0,"PV",22637.781833333331
2021,2,22,9,15,"PV",21805.067583333326
2021,2,22,9,30,"PV",15568.751555555553
2021,2,22,9,45,"PV",20241.359333333327
2021,2,22,10,0,"PV",20578.50033333333
2021,2,22,10,15,"PV",17330.97683333333
2021,2,22,10,30,"PV",16285.176499999998
2021,2,22,10,45,"PV",19188.707
2021,2,22,11,0,"PV",24153.217166666673
2021,2,22,11,15,"PV",27001.452833333336
2021,2,22,11,30,"PV",29529.408833333342
2021,2,22,11,45,"PV",38528.943166666664
2021,2,22,12,0,"PV",46233.274166666662
2021,2,22,12,15,"PV",37099.330333333332
2021,2,22,12,30,"PV",26029.025333333338
2021,2,22,12,45,"PV",33569.315833333334
2021,2,22,13,0,"PV",55682.26966666666
2021,2,22,13,15,"PV",52500.392666666667
2021,2,22,13,30,"PV",45132.317333333332
2021,2,22,13,45,"PV",38590.033166666668
2021,2,22,14,0,"PV",40820.227666666666
2021,2,22,14,15,"PV",38827.126666666663
2021,2,22,14,30,"PV",33188.655666666658
2021,2,22,14,45,"PV",23291.499833333324
2021,2,22,15,0,"PV",19998.205416666668
2021,2,22,15,15,"PV",21954.797333333328
2021,2,22,15,30,"PV",21503.387500000004
2021,2,22,15,45,"PV",18387.660833333328
2021,2,22,16,0,"PV",15237.669666666668
2021,2,22,16,15,"PV",11694.49499999999
2021,2,22,16,30,"PV",7653.1983333333346
2021,2,22,16,45,"PV",8168.1734999999981
2021,2,22,17,0,"PV",5451.3171666666649
2021,2,22,17,15,"PV",2964.2916666666665
2021,2,22,17,30,"PV",1061.4734999999998
2021,2,22,17,45,"PV",22.266833333333331
2021,2,22,18,0,"PV",0
2021,2,22,18,15,"PV",0
2021,2,22,18,30,"PV",0
2021,2,22,18,45,"PV",0
2021,2,22,19,0,"PV",0
2021,2,22,19,15,"PV",0
2021,2,22,19,30,"PV",0
2021,2,22,19,45,"PV",0
2021,2,22,20,0,"PV",0
2021,2,22,20,15,"PV",0
2021,2,22,20,30,"PV",0
2021,2,22,20,45,"PV",0
2021,2,22,21,0,"PV",0
2021,2,22,21,15,"PV",0
2021,2,22,21,30,"PV",0
2021,2,22,21,45,"PV",0
2021,2,22,22,0,"PV",0
2021,2,22,22,15,"PV",0
2021,2,22,22,30,"PV",0
2021,2,22,22,45,"PV",0
2021,2,22,23,0,"PV",0
2021,2,22,23,15,"PV",0
2021,2,22,23,30,"PV",0
2021,2,22,23,45,"PV",0
2021,2,23,0,0,"PV",0
2021,2,23,0,15,"PV",0
2021,2,23,0,30,"PV",0
2021,2,23,0,45,"PV",0
2021,2,23,1,0,"PV",0
2021,2,23,1,15,"PV",0
2021,2,23,1,30,"PV",0
2021,2,23,1,45,"PV",0
2021,2,23,2,0,"PV",0
2021,2,23,2,15,"PV",0
2021,2,23,2,30,"PV",0
2021,2,23,2,45,"PV",0
2021,2,23,3,0,"PV",0
2021,2,23,3,15,"PV",0
2021,2,23,3,30,"PV",0
2021,2,23,3,45,"PV",0
2021,2,23,4,0,"PV",0
2021,2,23,4,15,"PV",0
2021,2,23,4,30,"PV",0
2021,2,23,4,45,"PV",0
2021,2,23,5,0,"PV",0
2021,2,23,5,15,"PV",0
2021,2,23,5,30,"PV",0
2021,2,23,5,45,"PV",0
2021,2,23,6,0,"PV",0
2021,2,23,6,15,"PV",0
2021,2,23,6,30,"PV",0
2021,2,23,6,45,"PV",0
2021,2,23,7,0,"PV",0
2021,2,23,7,15,"PV",0
2021,2,23,7,30,"PV",0
2021,2,23,7,45,"PV",389.57550000000009
2021,2,23,8,0,"PV",1621.2558333333329
2021,2,23,8,15,"PV",3354.9351666666666
2021,2,23,8,30,"PV",12843.905666666664
2021,2,23,8,45,"PV",21080.692166666675
2021,2,23,9,0,"PV",26115.296333333325
2021,2,23,9,15,"PV",19149.413999999993
2021,2,23,9,30,"PV",14294.310500000001
2021,2,23,9,45,"PV",14442.318333333336
2021,2,23,10,0,"PV",16133.043166666665
2021,2,23,10,15,"PV",15769.700666666669
2021,2,23,10,30,"PV",21092.774166666659
2021,2,23,10,45,"PV",51074.032666666651
2021,2,23,11,0,"PV",68081.052333333355
2021,2,23,11,15,"PV",52683.1875
2021,2,23,11,30,"PV",57499.113833333344
2021,2,23,11,45,"PV",53776.913666666667
2021,2,23,12,0,"PV",37759.075500000006
2021,2,23,12,15,"PV",49935.537833333343
2021,2,23,12,30,"PV",50771.493666666662
2021,2,23,12,45,"PV",52608.640333333344
2021,2,23,13,0,"PV",43343.706833333323
2021,2,23,13,15,"PV",42888.632000000005
2021,2,23,13,30,"PV",43529.83166666668
2021,2,23,13,45,"PV",47406.06316666666
2021,2,23,14,0,"PV",46559.813000000016
2021,2,23,14,15,"PV",37225.220499999996
2021,2,23,14,30,"PV",35483.877000000008
2021,2,23,14,45,"PV",26559.272
2021,2,23,15,0,"PV",25530.064333333336
2021,2,23,15,15,"PV",28888.052999999993
2021,2,23,15,30,"PV",25932.941333333329
2021,2,23,15,45,"PV",23358.422
2021,2,23,16,0,"PV",18774.024166666659
2021,2,23,16,15,"PV",15792.562999999998
2021,2,23,16,30,"PV",14876.5375
2021,2,23,16,45,"PV",14152.221833333339
2021,2,23,17,0,"PV",9345.751666666667
2021,2,23,17,15,"PV",5656.5993333333317
2021,2,23,17,30,"PV",2956.28075
2021,2,23,17,45,"PV",1934.7103333333334
2021,2,23,18,0,"PV",75.82350000000001
2021,2,23,18,15,"PV",0
2021,2,23,18,30,"PV",0
2021,2,23,18,45,"PV",0
2021,2,23,19,0,"PV",0
2021,2,23,19,15,"PV",0
2021,2,23,19,30,"PV",0
2021,2,23,19,45,"PV",0
2021,2,23,20,0,"PV",0
2021,2,23,20,15,"PV",0
2021,2,23,20,30,"PV",0
2021,2,23,20,45,"PV",0
2021,2,23,21,0,"PV",0
2021,2,23,21,15,"PV",0
2021,2,23,21,30,"PV",0
2021,2,23,21,45,"PV",0
2021,2,23,22,0,"PV",0
2021,2,23,22,15,"PV",0
2021,2,23,22,30,"PV",0
2021,2,23,22,45,"PV",0
2021,2,23,23,0,"PV",0
2021,2,23,23,15,"PV",0
2021,2,23,23,30,"PV",0
2021,2,23,23,45,"PV",0
2021,2,24,0,0,"PV",0
2021,2,24,0,15,"PV",0
2021,2,24,0,30,"PV",0
2021,2,24,0,45,"PV",0
2021,2,24,1,0,"PV",0
2021,2,24,1,15,"PV",0
2021,2,24,1,30,"PV",0
2021,2,24,1,45,"PV",0
2021,2,24,2,0,"PV",0
2021,2,24,2,15,"PV",0
2021,2,24,2,30,"PV",0
2021,2,24,2,45,"PV",0
2021,2,24,3,0,"PV",0
2021,2,24,3,15,"PV",0
2021,2,24,3,30,"PV",0
2021,2,24,3,45,"PV",0
2021,2,24,4,0,"PV",0
2021,2,24,4,15,"PV",0
2021,2,24,4,30,"PV",0
2021,2,24,4,45,"PV",0
2021,2,24,5,0,"PV",0
2021,2,24,5,15,"PV",0
2021,2,24,5,30,"PV",0
2021,2,24,5,45,"PV",0
2021,2,24,6,0,"PV",0
2021,2,24,6,15,"PV",0
2021,2,24,6,30,"PV",0
2021,2,24,6,45,"PV",0
2021,2,24,7,0,"PV",0
2021,2,24,7,15,"PV",0
2021,2,24,7,30,"PV",130.145
2021,2,24,7,45,"PV",4880.2091666666674
2021,2,24,8,0,"PV",13024.826333333334
2021,2,24,8,15,"PV",20675.258666666668
2021,2,24,8,30,"PV",31170.565500000008
2021,2,24,8,45,"PV",29867.872333333326
2021,2,24,9,0,"PV",44139.848166666648
2021,2,24,9,15,"PV",43884.918499999992
2021,2,24,9,30,"PV",38728.508499999996
2021,2,24,9,45,"PV",52061.113499999992
2021,2,24,10,0,"PV",40369.288166666658
2021,2,24,10,15,"PV",31327.244583333322
2021,2,24,10,30,"PV",50292.3905
2021,2,24,10,45,"PV",51593.33158333334
2021,2,24,11,0,"PV",63236.319500000012
2021,2,24,11,15,"PV",58794.47600000001
2021,2,24,11,30,"PV",65483.943333333322
2021,2,24,11,45,"PV",54187.800666666662
2021,2,24,12,0,"PV",63408.017500000016
2021,2,24,12,15,"PV",55439.076333333323
2021,2,24,12,30,"PV",60036.502499999988
2021,2,24,12,45,"PV",61431.752333333352
2021,2,24,13,0,"PV",57725.288166666665
2021,2,24,13,15,"PV",62459.596833333329
2021,2,24,13,30,"PV",58463.506666666661
2021,2,24,13,45,"PV",54993.175166666653
2021,2,24,14,0,"PV",52169.278166666671
2021,2,24,14,15,"PV",49401.729999999974
2021,2,24,14,30,"PV",40753.993666666654
2021,2,24,14,45,"PV",38911.521666666675
2021,2,24,15,0,"PV",33693.94999999999
2021,2,24,15,15,"PV",32261.377000000008
2021,2,24,15,30,"PV",27439.656166666668
2021,2,24,15,45,"PV",24831.35766666667
2021,2,24,16,0,"PV",22859.202666666675
2021,2,24,16,15,"PV",20882.135333333335
2021,2,24,16,30,"PV",19196.186333333335
2021,2,24,16,45,"PV",17485.2835
2021,2,24,17,0,"PV",15201.254500000001
2021,2,24,17,15,"PV",11832.801333333331
2021,2,24,17,30,"PV",5980.2241666666669
2021,2,24,17,45,"PV",181.47466666666668
2021,2,24,18,0,"PV",0
2021,2,24,18,15,"PV",0
2021,2,24,18,30,"PV",0
2021,2,24,18,45,"PV",0
2021,2,24,19,0,"PV",0
2021,2,24,19,15,"PV",0
2021,2,24,19,30,"PV",0
2021,2,24,19,45,"PV",0
2021,2,24,20,0,"PV",0
2021,2,24,20,15,"PV",0
2021,2,24,20,30,"PV",0
2021,2,24,20,45,"PV",0
2021,2,24,21,0,"PV",0
2021,2,24,21,15,"PV",0
2021,2,24,21,30,"PV",0
2021,2,24,21,45,"PV",0
2021,2,24,22,0,"PV",0
2021,2,24,22,15,"PV",0
2021,2,24,22,30,"PV",0
2021,2,24,22,45,"PV",0
2021,2,24,23,0,"PV",0
2021,2,24,23,15,"PV",0
2021,2,24,23,30,"PV",0
2021,2,24,23,45,"PV",0
2021,2,25,0,0,"PV",0
2021,2,25,0,15,"PV",0
2021,2,25,0,30,"PV",0
2021,2,25,0,45,"PV",0
2021,2,25,1,0,"PV",0
2021,2,25,1,15,"PV",0
2021,2,25,1,30,"PV",0
2021,2,25,1,45,"PV",0
2021,2,25,2,0,"PV",0
2021,2,25,2,15,"PV",0
2021,2,25,2,30,"PV",0
2021,2,25,2,45,"PV",0
2021,2,25,3,0,"PV",0
2021,2,25,3,15,"PV",0
2021,2,25,3,30,"PV",0
2021,2,25,3,45,"PV",0
2021,2,25,4,0,"PV",0
2021,2,25,4,15,"PV",0
2021,2,25,4,30,"PV",0
2021,2,25,4,45,"PV",0
2021,2,25,5,0,"PV",0
2021,2,25,5,15,"PV",0
2021,2,25,5,30,"PV",0
2021,2,25,5,45,"PV",0
2021,2,25,6,0,"PV",0
2021,2,25,6,15,"PV",0
2021,2,25,6,30,"PV",0
2021,2,25,6,45,"PV",0
2021,2,25,7,0,"PV",0
2021,2,25,7,15,"PV",4.832
2021,2,25,7,30,"PV",634.69616666666661
2021,2,25,7,45,"PV",4622.1024999999981
2021,2,25,8,0,"PV",11413.490833333331
2021,2,25,8,15,"PV",19585.561666666668
2021,2,25,8,30,"PV",27606.516166666657
2021,2,25,8,45,"PV",35329.841333333345
2021,2,25,9,0,"PV",32410.234833333325
2021,2,25,9,15,"PV",34766.654833333341
2021,2,25,9,30,"PV",23389.735333333334
2021,2,25,9,45,"PV",24330.351166666671
2021,2,25,10,0,"PV",45787.464999999982
2021,2,25,10,15,"PV",51588.803999999989
2021,2,25,10,30,"PV",46302.605166666668
2021,2,25,10,45,"PV",54995.126333333326
2021,2,25,11,0,"PV",66244.934999999983
2021,2,25,11,15,"PV",59127.552666666656
2021,2,25,11,30,"PV",59785.033666666677
2021,2,25,11,45,"PV",68528.550666666662
2021,2,25,12,0,"PV",69499.540333333338
2021,2,25,12,15,"PV",69638.569833333328
2021,2,25,12,30,"PV",58895.810333333327
2021,2,25,12,45,"PV",66650.311166666666
2021,2,25,13,0,"PV",61521.269833333339
2021,2,25,13,15,"PV",53485.852166666657
2021,2,25,13,30,"PV",50048.139
2021,2,25,13,45,"PV",49679.742166666656
2021,2,25,14,0,"PV",47611.518333333333
2021,2,25,14,15,"PV",48554.428000000007
2021,2,25,14,30,"PV",45452.791000000012
2021,2,25,14,45,"PV",26639.93683333333
2021,2,25,15,0,"PV",20599.661833333343
2021,2,25,15,15,"PV",12036.252666666667
2021,2,25,15,30,"PV",18090.634000000002
2021,2,25,15,45,"PV",20223.515833333324
2021,2,25,16,0,"PV",12527.812166666668
2021,2,25,16,15,"PV",11831.989833333329
2021,2,25,16,30,"PV",8441.5295833333348
2021,2,25,16,45,"PV",6029.9986666666664
2021,2,25,17,0,"PV",4176.8828333333322
2021,2,25,17,15,"PV",2874.37025
2021,2,25,17,30,"PV",1325.0225000000003
2021,2,25,17,45,"PV",36.673
2021,2,25,18,0,"PV",0
2021,2,25,18,15,"PV",0
2021,2,25,18,30,"PV",0
2021,2,25,18,45,"PV",0
2021,2,25,19,0,"PV",0
2021,2,25,19,15,"PV",0
2021,2,25,19,30,"PV",0
2021,2,25,19,45,"PV",0
2021,2,25,20,0,"PV",0
2021,2,25,20,15,"PV",0
2021,2,25,20,30,"PV",0
2021,2,25,20,45,"PV",0
2021,2,25,21,0,"PV",0
2021,2,25,21,15,"PV",0
2021,2,25,21,30,"PV",0
2021,2,25,21,45,"PV",0
2021,2,25,22,0,"PV",0
2021,2,25,22,15,"PV",0
2021,2,25,22,30,"PV",0
2021,2,25,22,45,"PV",0
2021,2,25,23,0,"PV",0
2021,2,25,23,15,"PV",0
2021,2,25,23,30,"PV",0
2021,2,25,23,45,"PV",0
2021,2,26,0,0,"PV",0
2021,2,26,0,15,"PV",0
2021,2,26,0,30,"PV",0
2021,2,26,0,45,"PV",0
2021,2,26,1,0,"PV",0
2021,2,26,1,15,"PV",0
2021,2,26,1,30,"PV",0
2021,2,26,1,45,"PV",0
2021,2,26,2,0,"PV",0
2021,2,26,2,15,"PV",0
2021,2,26,2,30,"PV",0
2021,2,26,2,45,"PV",0
2021,2,26,3,0,"PV",0
2021,2,26,3,15,"PV",0
2021,2,26,3,30,"PV",0
2021,2,26,3,45,"PV",0
2021,2,26,4,0,"PV",0
2021,2,26,4,15,"PV",0
2021,2,26,4,30,"PV",0
2021,2,26,4,45,"PV",0
2021,2,26,5,0,"PV",0
2021,2,26,5,15,"PV",0
2021,2,26,5,30,"PV",0
2021,2,26,5,45,"PV",0
2021,2,26,6,0,"PV",0
2021,2,26,6,15,"PV",0
2021,2,26,6,30,"PV",0
2021,2,26,6,45,"PV",0
2021,2,26,7,0,"PV",0
2021,2,26,7,15,"PV",0
2021,2,26,7,30,"PV",0
2021,2,26,7,45,"PV",993.741416666667
2021,2,26,8,0,"PV",12390.6035
2021,2,26,8,15,"PV",22787.694277777777
2021,2,26,8,30,"PV",30489.815999999992
2021,2,26,8,45,"PV",36494.139
2021,2,26,9,0,"PV",40713.551
2021,2,26,9,15,"PV",43405.900666666661
2021,2,26,9,30,"PV",51623.70933333334
2021,2,26,9,45,"PV",49891.158333333333
2021,2,26,10,0,"PV",51227.172833333338
2021,2,26,10,15,"PV",55093.256166666695
2021,2,26,10,30,"PV",60408.746000000014
2021,2,26,10,45,"PV",58201.864333333346
2021,2,26,11,0,"PV",72451.012166666653
2021,2,26,11,15,"PV",72725.169666666683
2021,2,26,11,30,"PV",51883.666000000012
2021,2,26,11,45,"PV",64558.456666666658
2021,2,26,12,0,"PV",63565.6215
2021,2,26,12,15,"PV",65588.645666666649
2021,2,26,12,30,"PV",74776.243333333332
2021,2,26,12,45,"PV",56807.032999999989
2021,2,26,13,0,"PV",73650.2425
2021,2,26,13,15,"PV",68763.424499999979
2021,2,26,13,30,"PV",55917.042833333348
2021,2,26,13,45,"PV",64506.243000000017
2021,2,26,14,0,"PV",55686.2925
2021,2,26,14,15,"PV",45259.256333333346
2021,2,26,14,30,"PV",49496.886666666673
2021,2,26,14,45,"PV",42361.407833333331
2021,2,26,15,0,"PV",35804.037833333343
2021,2,26,15,15,"PV",33172.418333333342
2021,2,26,15,30,"PV",22441.148499999992
2021,2,26,15,45,"PV",27192.193833333331
2021,2,26,16,0,"PV",17109.66433333333
2021,2,26,16,15,"PV",20398.735333333345
2021,2,26,16,30,"PV",20299.388999999996
2021,2,26,16,45,"PV",19489.340333333334
2021,2,26,17,0,"PV",17014.30066666667
2021,2,26,17,15,"PV",14283.732166666668
2021,2,26,17,30,"PV",9594.2813333333324
2021,2,26,17,45,"PV",4925.572666666666
2021,2,26,18,0,"PV",672.02
2021,2,26,18,15,"PV",0
2021,2,26,18,30,"PV",0
2021,2,26,18,45,"PV",0
2021,2,26,19,0,"PV",0
2021,2,26,19,15,"PV",0
2021,2,26,19,30,"PV",0
2021,2,26,19,45,"PV",0
2021,2,26,20,0,"PV",0
2021,2,26,20,15,"PV",0
2021,2,26,20,30,"PV",0
2021,2,26,20,45,"PV",0
2021,2,26,21,0,"PV",0
2021,2,26,21,15,"PV",0
2021,2,26,21,30,"PV",0
2021,2,26,21,45,"PV",0
2021,2,26,22,0,"PV",0
2021,2,26,22,15,"PV",0
2021,2,26,22,30,"PV",0
2021,2,26,22,45,"PV",0
2021,2,26,23,0,"PV",0
2021,2,26,23,15,"PV",0
2021,2,26,23,30,"PV",0
2021,2,26,23,45,"PV",0
2021,2,27,0,0,"PV",0
2021,2,27,0,15,"PV",0
2021,2,27,0,30,"PV",0
2021,2,27,0,45,"PV",0
2021,2,27,1,0,"PV",0
2021,2,27,1,15,"PV",0
2021,2,27,1,30,"PV",0
2021,2,27,1,45,"PV",0
2021,2,27,2,0,"PV",0
2021,2,27,2,15,"PV",0
2021,2,27,2,30,"PV",0
2021,2,27,2,45,"PV",0
2021,2,27,3,0,"PV",0
2021,2,27,3,15,"PV",0
2021,2,27,3,30,"PV",0
2021,2,27,3,45,"PV",0
2021,2,27,4,0,"PV",0
2021,2,27,4,15,"PV",0
2021,2,27,4,30,"PV",0
2021,2,27,4,45,"PV",0
2021,2,27,5,0,"PV",0
2021,2,27,5,15,"PV",0
2021,2,27,5,30,"PV",0
2021,2,27,5,45,"PV",0
2021,2,27,6,0,"PV",0
2021,2,27,6,15,"PV",0
2021,2,27,6,30,"PV",0
2021,2,27,6,45,"PV",0
2021,2,27,7,0,"PV",0
2021,2,27,7,15,"PV",0
2021,2,27,7,30,"PV",0
2021,2,27,7,45,"PV",0
2021,2,27,8,0,"PV",93.915333333333336
2021,2,27,8,15,"PV",578.35616666666658
2021,2,27,8,30,"PV",1773.1578333333337
2021,2,27,8,45,"PV",4024.302666666666
2021,2,27,9,0,"PV",4655.3403333333335
2021,2,27,9,15,"PV",5688.0965
2021,2,27,9,30,"PV",6766.9791666666688
2021,2,27,9,45,"PV",9291.202166666666
2021,2,27,10,0,"PV",10568.924833333334
2021,2,27,10,15,"PV",13371.418499999998
2021,2,27,10,30,"PV",10323.840666666665
